person_id,full_name,first_name,last_name,title,seniority,company_name,company_linkedin_url,person_linkedin_url,email_guess,location_country,location_city,years_in_role,profile_summary
e27d4ff021e0,Caitlin Beaumont,Caitlin,Beaumont,"VP, Employment & Litigation",VP,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/caitlin-beaumont-475b3b18,,United States,,,"Legal Executive  I  C-level Advisor  I  Exceptional Team Management and Development  I  Labor & Employment, Litigation, Privacy and Risk Management | Legal executive and C-level advisor with deep experience in labor and employment law, litigation, privacy, risk management, and legal team development. Strategic thinker with outstanding problem-solving and communication skills. Exceptional people manager with consistently high engagement and retention. Able to excel in a demanding, changing, fast-"
97952de82b2f,Parth Jalundhwala,Parth,Jalundhwala,"Senior Director, Analytics",Director,NOISE: Etsy,https://www.linkedin.com/company/etsy,https://www.linkedin.com/in/parthjalundhwala,,United States,,,"Data Science | Growth & Product Analytics | Strategic Finance | An analytics leader with deep expertise intersecting Growth, Product, Marketing, Data Science, and Strategic Finance. I lead multi-disciplinary teams delivering technical innovation, experimentation and measurement solutions, and strategic consulting to drive meaningful business growth and multi-million dollar revenue lifts.   Throughout my career, I have led and individually contributed to high-impact initiatives at organizations l"
e751b3991283,"Jill Parsons ICP-ATF, CSP-SM, CSP-PO, CSM, CSPO",Jill,"Parsons ICP-ATF, CSP-SM, CSP-PO, CSM, CSPO","Senior Director, PMO",Director,MyFitnessPal,https://www.linkedin.com/company/myfitnesspal,https://www.linkedin.com/in/jill-parsons-icp-atf-csp-sm-csp-po-csm-cspo-4255b049,,United States,,,"Sr. Director, PMO at MyFitnessPal"
b3fc759e8d06,Blake Smith,Blake,Smith,Manufacturing Engineering Manager,Manager,iFIT,https://www.linkedin.com/company/ifit---fitness-technology,https://www.linkedin.com/in/blake-smith-a0833248,,United States,,,Manufacturing Engineering Manager at Icon Health and Fitness
44bf501e2a3b,Christopher Ramkishun,Christopher,Ramkishun,Director Of Operational Accounting,Director,Tonal,https://www.linkedin.com/company/tonal-strong,https://www.linkedin.com/in/christopher-ramkishun-ab334248,,Canada,,,"Director of Finance | Operational Accounting Leader | Inventory, Revenue & Working Capital Optimization | Building Scalable, High-Performance Teams | I am a finance leader specializing in operational accounting, with a focus on building and optimizing functions that directly impact working capital, margin, and scalability.My experience spans end-to-end ownership of accounting operations, including inventory and cost accounting, accounts payable, accounts receivable, and revenue recognition. I ha"
71cdb83b00e2,Rob Critchley,Rob,Critchley,Vice President of Transportation & Warehousing,C-Level,iFIT,https://www.linkedin.com/company/ifit---fitness-technology,https://www.linkedin.com/in/rob-critchley-3609a317,,United States,,,Vice President of Transportation & Warehousing
ad5c5e04ea6d,Julie P.,Julie,P.,Account Relationship Director,Director,NOISE: Green Imaging,https://www.linkedin.com/company/green-imaging-pllc,https://www.linkedin.com/in/julie-p-ba756118,,United States,,,"Customer-focused, Client-centric and passionate about service. 25+ years of experience in health insurance with leadership expertise in Customer Service, Operations, Account Management, Stop Loss, Training and Coaching. | I am a director-level professional with more than 20 years of experience in the health insurance, benefits, and customer service industry, including expertise in medical, ancillary, stop-loss, and voluntary benefits. I am passionate about delivering exceptional customer experie"
83d03bbff160,"Lauren Davis, MPH",Lauren,"Davis, MPH","Associate Director, Solution Architect",Director,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/ldavis71,,United States,,,"Population Health | Corporate Wellbeing | Strategic | Consulting | An individual that brings a passion for the health & wellbeing of individuals and populations through strategically thought-out planning and programming. A leader with a results-oriented mindset and proven abilities in strategic end-to-end planning, project management, and execution of strategy development plans.\r\rExpertise: Healthcare | Public Health | Project Management | Product Management | Strategic Planning | Consulting |"
9c850d480c36,Daniel Gouvêa,Daniel,Gouvêa,Principal Software Engineer,Individual,Tonal,https://www.linkedin.com/company/tonal-strong,https://www.linkedin.com/in/danielgouvea,,Canada,,,"Principal Software Engineer at Tonal | I believe great system design must be consistent and simple yet robust, reducing developer's cognitive load while delivering high availability, performance, scalability and fault tolerance. Developers must be able to leverage a good design to enable them delivering new features with the confidence that tests will always have their backs and continuous delivery and integration tooling will be responsible for most part of the effort to ship new software all t"
8e7ab048fb6d,Brittany O'Connor,Brittany,O'Connor,Director of Product Marketing,Director,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/brittany-l-oconnor,,United States,,,Director of Product Marketing at Personify Health
3dbbda6f1756,Ryan Bennett,Ryan,Bennett,Senior Vice President Marketing,C-Level,Hydrow,https://www.linkedin.com/company/hydrow,https://www.linkedin.com/in/rmbennett018,,United States,,,"General Manager | CMO | Brand & Growth | A passionate team leader and award-winning, results-driven marketer with 15 years of CPG experience across P&G Beauty and disruptive DTC startups. A proven track record of building & enabling thriving orgs and scaling high-growth brands. Expert in leading brand & business turnarounds.\r\rSpecialties: Marketing (full stack/funnel), Brand Management, Advertising, E-Commerce, DTC, Omnichannel Sales (Mass, Drug, Club, Prestige), Digital Media, Social Media, G"
cc0acfde158d,Brad Herr,Brad,Herr,CFO,C-Level,Echelon,,https://www.linkedin.com/in/brad-herr-23719218,,United States,,,"CFO at ECHELON Resource Consultants, LLC."
6b82c6a26576,Jon Chang,Jon,Chang,Vice President of Growth Marketing,C-Level,MyFitnessPal,https://www.linkedin.com/company/myfitnesspal,https://www.linkedin.com/in/jonchangny,,United States,,,"VP, Growth at MyFitnessPal | ex: IBM, Klarna, Kickstarter | Forbes 30 Under 30 | views my own | As a seasoned growth and marketing leader with 15 years of experience driving scalable, sustainable growth, I specialize in building world-class marketing engines for high-growth organizations. Most recently, I served as VP of Growth Marketing at theSkimm, a leading digital media company empowering women to make informed decisions. I've also taught Digital Marketing Strategy, Social Media Marketing, a"
28ecf9eeacfe,Dr. Mike Moriearty D.C (ret.),Dr. Mike,Moriearty D.C (ret.),Owner,Founder/Owner,NOISE: iFit LifeStyle LLC,,https://www.linkedin.com/in/dr-mike-moriearty-d-c-ret-93724318,,United States,,,Owner at iFit LifeStyle LLC
916c46edf820,Brian Baker,Brian,Baker,"Vice President, Strategic Development",C-Level,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/brian-baker-81529318,,United States,,,"Vice President, Strategic Development at Personify Health | Ready to help people get healthy!"
fc6754497602,Anne Marie Bessacini,Anne Marie,Bessacini,"Director, Consumer Insights & UX Research",Director,MyFitnessPal,https://www.linkedin.com/company/myfitnesspal,https://www.linkedin.com/in/anne-marie-bessacini-a33a124a,,United States,,,"Director, Consumer Insights & UX Research | I am a consumer insights and UX research leader with 13+ years of experience helping companies better understand their customers and make smarter decisions about what to build, how to position it, and where to invest.I currently lead an awesome consumer insights and UX research team at MyFitnessPal, where our work spans product, brand, marketing, customer experience, and business strategy. We are especially good at untangling messy questions, challengi"
009749535fcc,Tim Wernicke,Tim,Wernicke,Director of Software Engineering,Director,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/tim-wernicke-6a23b01a,,United States,,,Director of Software Engineering at Personify Health
c54b247c30b1,Christina Kunst,Christina,Kunst,"Senior Director, Partnership Development",Director,Tonal,https://www.linkedin.com/company/tonal-strong,https://www.linkedin.com/in/christina-kunst-22380119,,United States,,,"Head of Partnership Development at Tonal | Scaling Retail, B2B and Brand Partnerships in Consumer Hardware and Connected Fitness | Full Cycle from Sourcing to Launch | Most partnership leaders never see what happens after the deal closes. I spent several years on the other side of that.Before moving into partnerships, I ran Tonal's Customer Care organization. Three years of seeing exactly where the post-sale experience breaks down, what customers actually expect, and where retail and commercial "
6e93c129f430,Will Sun,Will,Sun,Director of Product Management,Director,MyFitnessPal,https://www.linkedin.com/company/myfitnesspal,https://www.linkedin.com/in/iamwillsun,,United States,,,Product at MyFitnessPal
5a53ac7c5073,Mark Hanson,Mark,Hanson,owner/Trainer,Founder/Owner,iFIT,https://www.linkedin.com/company/ifit---fitness-technology,https://www.linkedin.com/in/mark-hanson-8a938919,,United States,,,owner/Trainer at Proform Fitness
224568ecea71,"Christine May, Ph.D.",Christine,"May, Ph.D.",Senior Director Clinical Research,Director,Calibrate,https://www.linkedin.com/company/joincalibrate,https://www.linkedin.com/in/christine-may-ph-d-643bb119,,United States,,,"Fractional Head of Research & Product for Mission-Driven Orgs | ex-Noom | Women’s Health & Wealth Investor | From the halls of academia to tech startups, I’m a behavioral scientist obsessed with turning insights into action. After 3 years on the tenure track, I traded research papers for real-world impact. At Noom, I built the Behavioral Science division from the ground up, fusing science with product during hyper-growth. Now, through Evolve Consulting, I help founders create products people don"
